"gene.id" "hgnc_symbol" "chromosome_name" "logFC" "logCPM" "LR" "PValue" "FDR"
"ENSG00000170633" "ENSG00000170633" "RNF34" "12" -0.123988861457641 6.13682401923556 3.06052667389961 0.0802156650171672 0.99982912317708
"ENSG00000033100" "ENSG00000033100" "CHPF2" "7" -0.157461981448508 6.76215727202742 3.05953245055749 0.0802647619364599 0.99982912317708
"ENSG00000221886" "ENSG00000221886" "ZBED8" "5" -0.164851484628403 3.89699401817798 3.0584401598391 0.0803187389829445 0.99982912317708
"ENSG00000106078" "ENSG00000106078" "COBL" "7" 0.621298226005005 -0.193876392402141 3.05827301491265 0.0803270021305288 0.99982912317708
"ENSG00000117707" "ENSG00000117707" "PROX1" "1" 0.378726129389118 0.559083340035817 3.05748764795253 0.0803658406063654 0.99982912317708
"ENSG00000038532" "ENSG00000038532" "CLEC16A" "16" -0.174040546066531 4.87227077257889 3.05654615694775 0.080412426512025 0.99982912317708
"ENSG00000174996" "ENSG00000174996" "KLC2" "11" -0.148402622020691 6.56259230144592 3.05054670478167 0.0807099700591643 0.99982912317708
"ENSG00000185813" "ENSG00000185813" "PCYT2" "17" -0.140228701288361 6.23430706984285 3.04937498977087 0.0807682198481791 0.99982912317708
"ENSG00000256006" "ENSG00000256006" "" "11" 0.494630269489147 -0.920739947019401 3.04741616236942 0.0808657008358451 0.99982912317708
"ENSG00000226314" "ENSG00000226314" "ZNF192P1" "6" 0.42038532219753 1.09302360452632 3.04493332445859 0.0809894415566867 0.99982912317708
"ENSG00000221994" "ENSG00000221994" "ZNF630" "X" 0.278685054546065 1.66497523252597 3.04429231516328 0.0810214216029261 0.99982912317708
"ENSG00000234241" "ENSG00000234241" "" "20" 0.707106183953005 -1.28774800410994 3.04301693247632 0.0810850911424337 0.99982912317708
"ENSG00000116251" "ENSG00000116251" "RPL22" "1" 0.114295293733403 6.64591819865268 3.04266616060273 0.081102611804542 0.99982912317708
"ENSG00000270781" "ENSG00000270781" "" "17" 0.486275595466317 -0.138078928618339 3.04044557608624 0.081213622303129 0.99982912317708
"ENSG00000169752" "ENSG00000169752" "NRG4" "15" -0.8745847623398 -1.67719240322766 3.04040825365748 0.0812154895096847 0.99982912317708
"ENSG00000177096" "ENSG00000177096" "PHETA2" "22" 0.469997863557733 -0.548607834021714 3.04033252193336 0.0812192784400336 0.99982912317708
"ENSG00000271553" "ENSG00000271553" "" "7" 0.642788392927569 -0.630015082293177 3.03753187807405 0.0813595313154731 0.99982912317708
"ENSG00000254639" "ENSG00000254639" "" "11" -0.714439023526772 -1.01481855873777 3.03714155363065 0.0813790990279613 0.99982912317708
"ENSG00000204227" "ENSG00000204227" "RING1" "6" -0.18643070080342 3.40378069948217 3.03339763329714 0.0815670470402841 0.99982912317708
"ENSG00000272821" "ENSG00000272821" "" "22" -0.327105918078649 1.35302345983145 3.03271510219656 0.0816013611276607 0.99982912317708
"ENSG00000105443" "ENSG00000105443" "CYTH2" "19" 0.150896229923068 7.04010344135659 3.03174428223756 0.0816501957024947 0.99982912317708
"ENSG00000225339" "ENSG00000225339" "" "6" 0.411472205789873 0.63415490551646 3.03155534308798 0.081659703460359 0.99982912317708
"ENSG00000101084" "ENSG00000101084" "RAB5IF" "20" 0.254528658446734 2.41918827551152 3.03111729323237 0.0816817515126263 0.99982912317708
"ENSG00000267395" "ENSG00000267395" "DM1-AS" "19" 0.577579134127303 -0.8208886194112 3.02749397572965 0.0818643678671323 0.99982912317708
"ENSG00000196436" "ENSG00000196436" "NPIPB15" "16" 0.407343246953815 0.933763992293375 3.02609640390424 0.0819349236277801 0.99982912317708
"ENSG00000157999" "ENSG00000157999" "ANKRD61" "7" 0.368996769322927 0.692180016047225 3.02519317685995 0.0819805575310184 0.99982912317708
"ENSG00000108839" "ENSG00000108839" "ALOX12" "17" 0.458213642716633 0.0909546478807861 3.02518778780426 0.0819808298855516 0.99982912317708
"ENSG00000174943" "ENSG00000174943" "KCTD13" "16" 0.17452475971002 3.66893266508824 3.02428278757974 0.0820265810499157 0.99982912317708
"ENSG00000105519" "ENSG00000105519" "CAPS" "19" 0.26382944263404 1.84042010602347 3.02390983810048 0.0820454430651865 0.99982912317708
"ENSG00000227218" "ENSG00000227218" "" "9" 0.54418191695985 -0.6599385325335 3.02383626257277 0.0820491647191 0.99982912317708
"ENSG00000130821" "ENSG00000130821" "SLC6A8" "X" -0.247440695945332 2.39195736162584 3.01757226891896 0.0823666839447751 0.99982912317708
"ENSG00000174306" "ENSG00000174306" "ZHX3" "20" -0.146576014807227 6.40380786115357 3.01714947287975 0.0823881630290717 0.99982912317708
"ENSG00000230953" "ENSG00000230953" "" "1" 0.633504328446968 -0.790256271100505 3.01665082959463 0.0824135031119324 0.99982912317708
"ENSG00000214706" "ENSG00000214706" "IFRD2" "3" -0.159761905752578 6.74166048912256 3.01657350992168 0.0824174331008461 0.99982912317708
"ENSG00000238018" "ENSG00000238018" "" "2" 0.647948947953569 0.421010486883194 3.01519734866585 0.082487414204928 0.99982912317708
"ENSG00000123737" "ENSG00000123737" "EXOSC9" "4" -0.120696762697034 6.70817630941718 3.01379539123403 0.0825587730739998 0.99982912317708
"ENSG00000261786" "ENSG00000261786" "" "3" 0.171607202348829 7.53706555867469 3.01215910319812 0.0826421435387747 0.99982912317708
"ENSG00000267342" "ENSG00000267342" "" "17" 0.632194710067996 -0.529943719652376 3.01082426725024 0.0827102220470555 0.99982912317708
"ENSG00000263847" "ENSG00000263847" "" "18" 0.519285360594615 -0.428309597761604 3.01059047722471 0.0827221518967645 0.99982912317708
"ENSG00000279452" "ENSG00000279452" "" "19" 0.375373967662608 0.592998737047721 3.01032304210139 0.0827358008685038 0.99982912317708
"ENSG00000171132" "ENSG00000171132" "PRKCE" "2" -0.170412781336749 4.24421433721224 3.00909309730516 0.0827986043485085 0.99982912317708
"ENSG00000120093" "ENSG00000120093" "HOXB3" "17" 0.22077061230222 2.66169109402433 3.00612784218962 0.082950228051786 0.99982912317708
"ENSG00000063438" "ENSG00000063438" "AHRR" "5" -0.277328835343452 1.95100911172026 3.00301438013145 0.0831097528340105 0.99982912317708
"ENSG00000278879" "ENSG00000278879" "" "11" 0.735693710374265 -1.52277255938594 3.00029401600918 0.0832494076492626 0.99982912317708
"ENSG00000198408" "ENSG00000198408" "OGA" "10" 0.111240390379552 8.19301225170723 2.99690715507151 0.0834236326119582 0.99982912317708
"ENSG00000273338" "ENSG00000273338" "" "1" 0.60746476641426 -0.713205252095135 2.99574117701819 0.0834837032894364 0.99982912317708
"ENSG00000269176" "ENSG00000269176" "" "11" 0.556461816149661 -0.971343003985747 2.9910095491968 0.0837279546852455 0.99982912317708
"ENSG00000271161" "ENSG00000271161" "BOLA2P2" "3" 0.687346146255721 -1.04647219170955 2.98976976380228 0.0837920812301916 0.99982912317708
"ENSG00000278616" "ENSG00000278616" "BEND3P3" "10" -0.762276502055225 -1.42524397779764 2.98754817130803 0.0839071234572841 0.99982912317708
"ENSG00000251247" "ENSG00000251247" "ZNF345" "19" 0.220814750211316 2.31711729097726 2.98735038161794 0.0839173740051553 0.99982912317708
"ENSG00000186019" "ENSG00000186019" "" "19" 0.663619463470454 -1.31983635819645 2.98656341311768 0.0839581724391857 0.99982912317708
"ENSG00000162804" "ENSG00000162804" "SNED1" "2" -0.219412045017792 1.88225870191044 2.98073339458543 0.0842610837349952 0.99982912317708
"ENSG00000169223" "ENSG00000169223" "LMAN2" "5" -0.127408177566319 7.24839622247443 2.97746957304275 0.0844311782270495 0.99982912317708
"ENSG00000198682" "ENSG00000198682" "PAPSS2" "10" -0.116467071627433 6.57374022067337 2.97669392597137 0.0844716557343861 0.99982912317708
"ENSG00000224376" "ENSG00000224376" "" "2" 0.661974562234973 -0.890636120199544 2.9760837368207 0.0845035134840185 0.99982912317708
"ENSG00000077232" "ENSG00000077232" "DNAJC10" "2" -0.113749977527905 7.51196514789213 2.97348932124271 0.0846391120448359 0.99982912317708
"ENSG00000111252" "ENSG00000111252" "SH2B3" "12" -0.13461804355066 7.7004236827629 2.97087764246229 0.0847758504900993 0.99982912317708
"ENSG00000133488" "ENSG00000133488" "SEC14L4" "22" 0.491313401796659 -0.469364880259923 2.96730782994324 0.0849631399827227 0.99982912317708
"ENSG00000213937" "ENSG00000213937" "CLDN9" "16" 0.524063685967459 -0.879242158377788 2.96655088182738 0.0850029105748251 0.99982912317708
"ENSG00000008283" "ENSG00000008283" "CYB561" "17" -0.163300577696285 6.11092014310287 2.966276954592 0.0850173078666604 0.99982912317708
"ENSG00000224699" "ENSG00000224699" "LAMTOR5-AS1" "1" 0.403762304759167 0.509743952679293 2.95892323076424 0.0854047982446512 0.99982912317708
"ENSG00000139200" "ENSG00000139200" "PIANP" "12" -0.895360117468049 -1.85357471454766 2.95891786522755 0.0854050816676896 0.99982912317708
"ENSG00000152117" "ENSG00000152117" "SMPD4BP" "2" 0.198002436027783 3.89441398724823 2.95578940117975 0.0855705094744629 0.99982912317708
"ENSG00000134996" "ENSG00000134996" "OSTF1" "9" -0.137757719030714 5.15755070966333 2.95081942941001 0.0858340262093598 0.99982912317708
"ENSG00000123416" "ENSG00000123416" "TUBA1B" "12" -0.225307242006252 8.15698047969143 2.95018113703546 0.0858679331729088 0.99982912317708
"ENSG00000226853" "ENSG00000226853" "" "2" 0.626544564241657 -1.06838100942411 2.94894821441584 0.085933468746822 0.99982912317708
"ENSG00000092470" "ENSG00000092470" "WDR76" "15" -0.14103820972468 5.90626064634715 2.94711794907963 0.0860308556878836 0.99982912317708
"ENSG00000242615" "ENSG00000242615" "" "19" 0.381854141056596 0.846219970406509 2.94196568030551 0.0863056456255252 0.99982912317708
"ENSG00000254851" "ENSG00000254851" "" "11" 0.802096146972266 -1.78218608692583 2.94169333076531 0.0863201974618978 0.99982912317708
"ENSG00000230590" "ENSG00000230590" "FTX" "X" 0.332971103439054 0.749341403917048 2.93886786757843 0.0864713208157937 0.99982912317708
"ENSG00000260269" "ENSG00000260269" "" "15" 0.820123111925298 -1.53449612640813 2.93613093634382 0.0866179820166291 0.99982912317708
"ENSG00000125505" "ENSG00000125505" "MBOAT7" "19" -0.176905056136069 4.5670660040369 2.93518537612714 0.0866687133708155 0.99982912317708
"ENSG00000185453" "ENSG00000185453" "ZSWIM9" "19" 0.215713987459071 4.52836320980294 2.93275819682565 0.0867990841120348 0.99982912317708
"ENSG00000232977" "ENSG00000232977" "LINC00327" "13" -0.739011097231225 -1.10229101478793 2.93155711602559 0.086863676107214 0.99982912317708
"ENSG00000213613" "ENSG00000213613" "RPL11P3" "10" 0.590841304045648 -0.952046556283897 2.93108798819105 0.0868889191009884 0.99982912317708
"ENSG00000116747" "ENSG00000116747" "RO60" "1" -0.123724350338115 6.22656684324032 2.93059888943817 0.0869152451537415 0.99982912317708
"ENSG00000198870" "ENSG00000198870" "STKLD1" "9" -0.507522409799083 -0.612380960551725 2.93037081325203 0.0869275244525552 0.99982912317708
"ENSG00000197989" "ENSG00000197989" "SNHG12" "1" 0.159374907675659 5.42950183521274 2.92853249719413 0.0870265653953092 0.99982912317708
"ENSG00000235269" "ENSG00000235269" "LINC02331" "14" -0.530391678057562 0.101732646204816 2.92499709328887 0.0872173821066615 0.99982912317708
"ENSG00000187953" "ENSG00000187953" "PMS2CL" "7" 0.234178845907266 2.31768433901583 2.92367071630652 0.0872890876184449 0.99982912317708
"ENSG00000231728" "ENSG00000231728" "TMSB15B-AS1" "X" 0.43368373787112 0.8605250520132 2.92058046563637 0.0874563980095469 0.99982912317708
"ENSG00000262888" "ENSG00000262888" NA NA 0.456508336316447 -0.513631954963877 2.9172152819566 0.0876389888023108 0.99982912317708
"ENSG00000177889" "ENSG00000177889" "UBE2N" "12" -0.118078120323336 7.04267698313499 2.91138648302815 0.0879562302065008 0.99982912317708
"ENSG00000163964" "ENSG00000163964" "PIGX" "3" -0.13133260391613 5.22220453356739 2.91127199536927 0.0879624738193801 0.99982912317708
"ENSG00000177694" "ENSG00000177694" "NAALADL2" "3" -0.456820272349496 -0.0734658816870333 2.91023451557649 0.0880190749345601 0.99982912317708
"ENSG00000111801" "ENSG00000111801" "BTN3A3" "6" 0.181191407943745 4.40295533953705 2.90729806717732 0.0881794908780653 0.99982912317708
"ENSG00000251281" "ENSG00000251281" "" "5" -0.270650954583082 1.59639071694402 2.90632749144894 0.0882325823291601 0.99982912317708
"ENSG00000144681" "ENSG00000144681" "STAC" "3" -0.144888534665491 4.97820532515981 2.90418652265206 0.0883498179598153 0.99982912317708
"ENSG00000178917" "ENSG00000178917" "ZNF852" "3" 0.278298998614971 2.03574200181492 2.89985980994769 0.0885872566766613 0.99982912317708
"ENSG00000278897" "ENSG00000278897" "" "19" 0.323057396119987 1.92408054030712 2.89621542919857 0.0887877874598837 0.99982912317708
"ENSG00000205436" "ENSG00000205436" "EXOC3L4" "14" 0.43011404850748 -0.840667269367577 2.89450529705234 0.0888820564678595 0.99982912317708
"ENSG00000228716" "ENSG00000228716" "DHFR" "5" -0.142520685727523 5.20867723306137 2.89410497415579 0.0889041394624163 0.99982912317708
"ENSG00000034693" "ENSG00000034693" "PEX3" "6" -0.150844238778378 4.40254838371716 2.89176846203805 0.0890331471113823 0.99982912317708
"ENSG00000122140" "ENSG00000122140" "MRPS2" "9" -0.157660859205096 5.77608888205077 2.89166444136417 0.0890388952022756 0.99982912317708
"ENSG00000105618" "ENSG00000105618" "PRPF31" "19" -0.272590596931374 4.01196124445766 2.88789514192296 0.0892474550755169 0.99982912317708
"ENSG00000267002" "ENSG00000267002" "" "17" 0.258467689664556 3.24469697292888 2.88729385233842 0.0892807741147216 0.99982912317708
"ENSG00000267321" "ENSG00000267321" "SNHG30" "17" -0.209480900155687 3.37096600061358 2.88667844255962 0.0893148895593317 0.99982912317708
"ENSG00000254064" "ENSG00000254064" "" "8" 0.47521945810461 -0.0813676453423655 2.88428096181169 0.0894479295726451 0.99982912317708
"ENSG00000265800" "ENSG00000265800" "" "17" 0.611141491796643 -0.428396929885898 2.88305179046317 0.0895162215683222 0.99982912317708
"ENSG00000281789" "ENSG00000281789" NA NA 0.698767481666802 -1.03416827058761 2.88263435645084 0.0895394268037586 0.99982912317708
"ENSG00000247679" "ENSG00000247679" "" "5" 0.326745227783178 1.10089768207582 2.88247023832588 0.0895485519479691 0.99982912317708
"ENSG00000279968" "ENSG00000279968" "CCDC28A-AS1" "6" -0.456109216597697 0.362981245737873 2.88119858362108 0.089619291512275 0.99982912317708
"ENSG00000168079" "ENSG00000168079" "SCARA5" "8" -0.588130937995439 -1.4464114482958 2.87980950848511 0.0896966322072842 0.99982912317708
"ENSG00000174514" "ENSG00000174514" "MFSD4A" "1" 0.651879265220685 -0.855303876339191 2.87874674117 0.0897558536735849 0.99982912317708
"ENSG00000183891" "ENSG00000183891" "TTC32" "2" -0.197956368514774 2.97044210038546 2.87718764653995 0.0898428091640284 0.99982912317708
"ENSG00000226950" "ENSG00000226950" "DANCR" "4" -0.183408563845551 6.09936282990356 2.87681048312433 0.0898638584494822 0.99982912317708
"ENSG00000119888" "ENSG00000119888" "EPCAM" "2" 0.217896087613074 4.40349311782393 2.87420189819275 0.0900095887033104 0.99982912317708
"ENSG00000213492" "ENSG00000213492" "NT5C3AP1" "4" 0.341892492871871 0.752255507713423 2.87331090327786 0.0900594234263824 0.99982912317708
"ENSG00000139278" "ENSG00000139278" "GLIPR1" "12" -0.130239380128012 6.40456464361971 2.8707489671647 0.0902028833400252 0.99982912317708
"ENSG00000238197" "ENSG00000238197" "PAXBP1-AS1" "21" 0.466966659272906 -0.345904869753304 2.86842909499959 0.0903330024180903 0.99982912317708
"ENSG00000147454" "ENSG00000147454" "SLC25A37" "8" 0.12749091314416 7.81656644156311 2.8649244660435 0.0905299596388515 0.99982912317708
"ENSG00000145391" "ENSG00000145391" "SETD7" "4" -0.118588147150948 7.7203619333431 2.86447857508627 0.09055505173898 0.99982912317708
"ENSG00000237437" "ENSG00000237437" "ASS1P12" "9" 0.487005765014153 -0.0371466606737547 2.86409416436819 0.0905766901544205 0.99982912317708
"ENSG00000277978" "ENSG00000277978" "" "16" 0.555860582266719 -0.336269790036798 2.86323028902968 0.0906253380324925 0.99982912317708
"ENSG00000187105" "ENSG00000187105" "HEATR4" "14" 0.853640836950731 -1.47328353831363 2.86139228026184 0.090728937195466 0.99982912317708
"ENSG00000156140" "ENSG00000156140" "ADAMTS3" "4" -0.245838646329642 2.01048982910427 2.86069050939384 0.0907685263375379 0.99982912317708
"ENSG00000180233" "ENSG00000180233" "ZNRF2" "7" -0.195091478223817 3.05348887576167 2.85956573096699 0.0908320178074459 0.99982912317708
"ENSG00000182934" "ENSG00000182934" "SRPRA" "11" -0.121809314985919 8.2493248895951 2.85849293145972 0.0908926200932779 0.99982912317708
"ENSG00000128340" "ENSG00000128340" "RAC2" "22" -0.116319164580598 7.38031796701702 2.85797589431518 0.090921843118581 0.99982912317708
"ENSG00000173599" "ENSG00000173599" "PC" "11" -0.137801421548037 6.45861829260744 2.8568173634235 0.0909873605161875 0.99982912317708
"ENSG00000135454" "ENSG00000135454" "B4GALNT1" "12" -0.236987011558039 1.82607926253699 2.85288039336234 0.0912103879071409 0.99982912317708
"ENSG00000003137" "ENSG00000003137" "CYP26B1" "2" -0.21411718922022 3.52538077735694 2.85188614566519 0.0912668053725758 0.99982912317708
"ENSG00000269997" "ENSG00000269997" "" "12" 0.628673202834892 -1.13493181353383 2.8501888427291 0.0913632044916475 0.99982912317708
"ENSG00000104472" "ENSG00000104472" "CHRAC1" "8" -0.115330189597735 6.02979425933123 2.84854596139868 0.0914566180229337 0.99982912317708
"ENSG00000272843" "ENSG00000272843" "" "7" 0.680105919379624 -1.39876644285432 2.84642592201607 0.0915773158708036 0.99982912317708
"ENSG00000260259" "ENSG00000260259" "LINC02166" "16" -0.653128211630453 -1.06538009609827 2.84394265538673 0.0917189129701769 0.99982912317708
"ENSG00000215241" "ENSG00000215241" "LINC02449" "12" 0.787241801840544 -1.84312358203837 2.84192119200583 0.0918343533983818 0.99982912317708
"ENSG00000160691" "ENSG00000160691" "SHC1" "1" -0.120371749112951 7.00595119892763 2.84166436389618 0.0918490314684809 0.99982912317708
"ENSG00000131019" "ENSG00000131019" "ULBP3" "6" 0.249554830337811 2.05058441699726 2.84140289974222 0.0918639771125252 0.99982912317708
"ENSG00000222046" "ENSG00000222046" "DCDC2B" "1" 0.659233846719432 -1.46514802966192 2.83981268612474 0.0919549327821988 0.99982912317708
"ENSG00000163931" "ENSG00000163931" "TKT" "3" -0.165708077110923 9.04177788331443 2.83692069786365 0.0921205970797422 0.99982912317708
"ENSG00000091844" "ENSG00000091844" "RGS17" "6" -0.322411877885861 2.22501852469703 2.8357365860747 0.0921885211292126 0.99982912317708
"ENSG00000118939" "ENSG00000118939" "UCHL3" "13" -0.199859942108395 3.43085839284674 2.83463351486562 0.0922518454164528 0.99982912317708
"ENSG00000103423" "ENSG00000103423" "DNAJA3" "16" -0.173522481940163 4.05817650586522 2.83425791691409 0.0922734182475555 0.99982912317708
"ENSG00000158220" "ENSG00000158220" "ESYT3" "3" 0.264343314312774 2.09222541099379 2.83322660591294 0.0923326807845023 0.99982912317708
"ENSG00000117114" "ENSG00000117114" "ADGRL2" "1" -0.126755119740613 5.43233483121814 2.83059124580707 0.0924843052376111 0.99982912317708
"ENSG00000168016" "ENSG00000168016" "TRANK1" "3" 0.165266715386964 4.64704044246234 2.8304092389347 0.0924947869185704 0.99982912317708
"ENSG00000064393" "ENSG00000064393" "HIPK2" "7" -0.135873429902794 7.7994759185065 2.83029561487928 0.0925013311232402 0.99982912317708
"ENSG00000261783" "ENSG00000261783" "" "16" -0.785196826130229 -1.67676379875779 2.82613282633749 0.0927414351888498 0.99982912317708
"ENSG00000118369" "ENSG00000118369" "USP35" "11" 0.158922777266161 4.31769341233748 2.82592072759446 0.0927536868818908 0.99982912317708
"ENSG00000162892" "ENSG00000162892" "IL24" "1" -0.347840069653279 2.25238190926653 2.82524708527735 0.0927926108920826 0.99982912317708
"ENSG00000272087" "ENSG00000272087" "" "3" 0.526740549768497 -0.51098640833255 2.82484085320564 0.0928160921395588 0.99982912317708
"ENSG00000227212" "ENSG00000227212" "PFN1P6" "1" 0.608621390569455 -0.962018581679913 2.82363696854254 0.0928857176765761 0.99982912317708
"ENSG00000270923" "ENSG00000270923" "TAS2R6P" "7" 0.656270448158698 -1.08245182392043 2.82279030605728 0.0929347176073087 0.99982912317708
"ENSG00000173681" "ENSG00000173681" "BCLAF3" "X" 0.198809781139849 4.3967055899682 2.82122106032943 0.0930256107990285 0.99982912317708
"ENSG00000257596" "ENSG00000257596" "SCAT2" "12" 0.341370589325304 0.833087403765912 2.82111120473371 0.0930319774270548 0.99982912317708
"ENSG00000100216" "ENSG00000100216" "TOMM22" "22" -0.123131379430691 6.40751422159942 2.8200072898322 0.0930959805847774 0.99982912317708
"ENSG00000188026" "ENSG00000188026" "RILPL1" "12" 0.172013924916319 3.41395133138144 2.81650125476455 0.0932995723514457 0.99982912317708
"ENSG00000086730" "ENSG00000086730" "LAT2" "7" -0.216271105604476 2.3991481994622 2.81344456942705 0.0934774658910847 0.99982912317708
"ENSG00000131845" "ENSG00000131845" "ZNF304" "19" 0.134538700149335 4.73714689984535 2.81262400349858 0.0935252841110691 0.99982912317708
"ENSG00000116353" "ENSG00000116353" "MECR" "1" -0.173825976791986 4.3680388545384 2.81188547909237 0.0935683441319766 0.99982912317708
"ENSG00000177830" "ENSG00000177830" "CHID1" "11" -0.120085288109319 6.25432125539555 2.79811410537235 0.0943752534753507 0.99982912317708
"ENSG00000237036" "ENSG00000237036" "ZEB1-AS1" "10" -0.199560233144921 2.98492963860108 2.79441032733088 0.0945935594270818 0.99982912317708
"ENSG00000109084" "ENSG00000109084" "TMEM97" "17" -0.122839474320031 6.14086911657649 2.79366560336826 0.0946375208369903 0.99982912317708
"ENSG00000279289" "ENSG00000279289" "" "6" 0.411369234816507 1.38369375128443 2.79290895867269 0.0946822087049251 0.99982912317708
"ENSG00000278811" "ENSG00000278811" "LINC00624" "1" 0.261234261701968 2.65384385375434 2.78545011644311 0.0951239633651494 0.99982912317708
"ENSG00000150938" "ENSG00000150938" "CRIM1" "2" -0.109233855133829 7.91465633870115 2.7846567047822 0.0951710855287487 0.99982912317708
"ENSG00000079999" "ENSG00000079999" "KEAP1" "19" -0.153495806133291 6.84488456295991 2.78178767343886 0.0953416947413682 0.99982912317708
"ENSG00000069966" "ENSG00000069966" "GNB5" "15" -0.118516911361558 5.41621196720172 2.78157894674654 0.0953541198260927 0.99982912317708
"ENSG00000257681" "ENSG00000257681" "" "12" 0.323371621417908 1.33452094574099 2.77320911308163 0.0958538152381838 0.99982912317708
"ENSG00000138795" "ENSG00000138795" "LEF1" "4" -0.204870369512948 3.2452233056282 2.77285852195625 0.0958748083471479 0.99982912317708
"ENSG00000184216" "ENSG00000184216" "IRAK1" "X" -0.163816122367602 8.72533119144301 2.7718346978302 0.095936142765989 0.99982912317708
"ENSG00000187193" "ENSG00000187193" "MT1X" "16" -0.270109578247254 4.03008372588274 2.77021121421835 0.0960334887296498 0.99982912317708
"ENSG00000243989" "ENSG00000243989" "ACY1" "3" 0.456248868907958 0.669847541526171 2.76859701300221 0.0961303847927737 0.99982912317708
"ENSG00000282057" "ENSG00000282057" "" "1" -0.258459338740328 3.222947776563 2.7672687849905 0.0962101945421096 0.99982912317708
"ENSG00000269227" "ENSG00000269227" NA NA 0.564393970587317 -1.12680771649424 2.76650065151244 0.0962563826158149 0.99982912317708
"ENSG00000123965" "ENSG00000123965" "PMS2P5" "7" -1.44575069944775 -1.90431683395413 2.76524183219094 0.0963321280035131 0.99982912317708
"ENSG00000246089" "ENSG00000246089" "" "8" -0.375119197080129 1.05409674538435 2.76219394054672 0.0965157941481154 0.99982912317708
"ENSG00000138709" "ENSG00000138709" "LARP1B" "4" -0.139911651890413 4.82080648707407 2.76197575683586 0.0965289565388281 0.99982912317708
"ENSG00000232807" "ENSG00000232807" "" "10" 0.548345227634549 -0.478394915128654 2.76161183904673 0.0965509149960711 0.99982912317708
"ENSG00000172382" "ENSG00000172382" "PRSS27" "16" 0.540841218148702 -1.05405051151728 2.75729705336019 0.0968116803802601 0.99982912317708
"ENSG00000234345" "ENSG00000234345" "ELF2P1" "X" 0.449072271529162 0.167912507466432 2.75390894367728 0.0970169798012851 0.99982912317708
"ENSG00000170915" "ENSG00000170915" "PAQR8" "6" 0.175928792149812 3.89009981216606 2.75263017838363 0.0970945887261011 0.99982912317708
"ENSG00000128591" "ENSG00000128591" "FLNC" "7" -0.171657554868735 8.59624655363391 2.74891434938451 0.0973204886019637 0.99982912317708
"ENSG00000232346" "ENSG00000232346" "" "22" 0.960327330858042 -1.37384647429712 2.74858443648649 0.0973405729825142 0.99982912317708
"ENSG00000153391" "ENSG00000153391" "INO80C" "18" -0.173295927059198 3.96661110088393 2.74664215414423 0.0974589065651031 0.99982912317708
"ENSG00000102385" "ENSG00000102385" "DRP2" "X" 0.287526011965591 2.49132970934876 2.7437159981249 0.0976374789193935 0.99982912317708
"ENSG00000262185" "ENSG00000262185" "LINC02861" "16" -0.291945541081621 1.72408591212483 2.74278729520131 0.097694228745652 0.99982912317708
"ENSG00000237548" "ENSG00000237548" "TTLL11-IT1" "9" -0.669963813720367 -0.827035874385117 2.7411279357511 0.097795716037976 0.99982912317708
"ENSG00000239704" "ENSG00000239704" "CDRT4" "17" 0.613795359417272 -0.208811986360497 2.74059489890272 0.0978283412443647 0.99982912317708
"ENSG00000165105" "ENSG00000165105" "RASEF" "9" -0.536154889749622 -0.822157661122642 2.74011007884154 0.0978580255881916 0.99982912317708
"ENSG00000165917" "ENSG00000165917" "RAPSN" "11" 0.615356150498785 -1.21927736701635 2.74006893817324 0.0978605449825718 0.99982912317708
"ENSG00000076351" "ENSG00000076351" "SLC46A1" "17" -0.194597791806618 2.67736426762793 2.73712743413786 0.0980408618688904 0.99982912317708
"ENSG00000153044" "ENSG00000153044" "CENPH" "5" 0.176928423485217 3.79711833931708 2.73620034256443 0.0980977685115669 0.99982912317708
"ENSG00000111424" "ENSG00000111424" "VDR" "12" -0.175371634727131 4.16086445329591 2.73429978118174 0.0982145412537195 0.99982912317708
"ENSG00000242252" "ENSG00000242252" "BGLAP" "1" 0.79136603227021 -1.64655686353359 2.73405425726257 0.0982296375900857 0.99982912317708
"ENSG00000063127" "ENSG00000063127" "SLC6A16" "19" 0.387892776944988 0.219641522887974 2.73071032565332 0.0984354954973797 0.99982912317708
"ENSG00000239445" "ENSG00000239445" "ST3GAL6-AS1" "3" -0.374044824037741 0.291082782243497 2.73016989472131 0.09846880946834 0.99982912317708
"ENSG00000008382" "ENSG00000008382" "MPND" "19" -0.223183314659678 2.67756878984208 2.72920553584713 0.0985282863399755 0.99982912317708
"ENSG00000261609" "ENSG00000261609" "GAN" "16" 0.156991351314276 3.79467855646176 2.72796880342794 0.098604619235028 0.99982912317708
"ENSG00000171311" "ENSG00000171311" "EXOSC1" "10" -0.14258859265091 5.46958677393973 2.72682817721571 0.0986750775205299 0.99982912317708
"ENSG00000250790" "ENSG00000250790" "" "12" 0.425784142943309 -0.0974021645352233 2.72188961753627 0.0989807746991019 0.99982912317708
"ENSG00000164749" "ENSG00000164749" "HNF4G" "8" 0.44229395977627 0.172365245422274 2.72149022626377 0.0990055421812104 0.99982912317708
"ENSG00000110619" "ENSG00000110619" "CARS1" "11" -0.135178120799163 5.21723935512438 2.72132479349258 0.0990158031576187 0.99982912317708
"ENSG00000131669" "ENSG00000131669" "NINJ1" "9" -0.191040052116314 4.14232852657251 2.72049403386278 0.0990673486203828 0.99982912317708
