"gene.id" "hgnc_symbol" "chromosome_name" "logFC" "logCPM" "LR" "PValue" "FDR"
"ENSG00000123411" "ENSG00000123411" "IKZF4" "12" -0.0620286663794208 3.52576478935691 0.326269761644787 0.567863887394621 0.998695816141938
"ENSG00000108262" "ENSG00000108262" "GIT1" "17" 0.0427070069315502 6.50301109493796 0.326013180884175 0.568016156021334 0.998695816141938
"ENSG00000175283" "ENSG00000175283" "DOLK" "9" 0.0404408512142524 5.0293710911678 0.325873680084391 0.568098976537674 0.998695816141938
"ENSG00000199331" "ENSG00000199331" "" "9" 0.194842926821597 -0.655558133848815 0.325743354031532 0.568176371318293 0.998695816141938
"ENSG00000119943" "ENSG00000119943" "PYROXD2" "10" 0.0742688730037888 3.91708798172665 0.3254614416214 0.568343856663782 0.998695816141938
"ENSG00000100417" "ENSG00000100417" "PMM1" "22" 0.0438406216161124 4.67223921038896 0.325427292914759 0.568364151081709 0.998695816141938
"ENSG00000253485" "ENSG00000253485" "PCDHGA5" "5" -0.120471575035098 0.828018434837195 0.325309947135433 0.568433899893057 0.998695816141938
"ENSG00000105409" "ENSG00000105409" "ATP1A3" "19" -0.119790063870033 1.39745900288792 0.325233987940098 0.568479057944454 0.998695816141938
"ENSG00000123219" "ENSG00000123219" "CENPK" "5" 0.0628229703967993 6.07058937210859 0.325089938350958 0.568564715209062 0.998695816141938
"ENSG00000250903" "ENSG00000250903" "GMDS-DT" "6" 0.074689230817405 2.8787928178692 0.324919882756149 0.568665868988519 0.998695816141938
"ENSG00000231616" "ENSG00000231616" "" "9" -0.288229474021161 -1.57245040918929 0.324701009598586 0.568796112438192 0.998695816141938
"ENSG00000197182" "ENSG00000197182" "MIRLET7BHG" "22" 0.116601005114439 1.04486716950649 0.324654544509277 0.568823769604231 0.998695816141938
"ENSG00000229689" "ENSG00000229689" "" "2" -0.059599180169666 2.93238915577517 0.324555276508705 0.568882865148729 0.998695816141938
"ENSG00000063180" "ENSG00000063180" "CA11" "19" 0.126599843117819 0.668148992540595 0.324485223895494 0.5689245755943 0.998695816141938
"ENSG00000270607" "ENSG00000270607" "NAV2-AS6" "11" -0.102055981771363 1.15576377198778 0.324409614003212 0.568969601624928 0.998695816141938
"ENSG00000115825" "ENSG00000115825" "PRKD3" "2" 0.0359372782216271 6.69623324920428 0.324366445308366 0.568995311893246 0.998695816141938
"ENSG00000064999" "ENSG00000064999" "ANKS1A" "6" -0.0373050868220673 5.58965344895858 0.324364961671684 0.568996195552941 0.998695816141938
"ENSG00000177181" "ENSG00000177181" "RIMKLA" "1" -0.146506510379526 1.29139031939769 0.324292395740292 0.569039419367011 0.998695816141938
"ENSG00000118503" "ENSG00000118503" "TNFAIP3" "6" 0.062564692760285 3.27062704418432 0.324275988455098 0.569049193235387 0.998695816141938
"ENSG00000166471" "ENSG00000166471" "TMEM41B" "11" -0.0416330208628167 5.96831005745437 0.324246266968821 0.569066899246631 0.998695816141938
"ENSG00000124762" "ENSG00000124762" "CDKN1A" "6" -0.0454921866038399 6.63962618718679 0.324073022954851 0.569170127472088 0.998695816141938
"ENSG00000169926" "ENSG00000169926" "KLF13" "15" -0.0913775631020771 1.40739044311439 0.323881157147883 0.569284494220826 0.998695816141938
"ENSG00000151655" "ENSG00000151655" "ITIH2" "10" -0.208166206831873 -1.22233009543589 0.323673986614008 0.569408034127995 0.998695816141938
"ENSG00000186973" "ENSG00000186973" "FAM183A" "1" -0.220388015010801 -1.03940343391599 0.323670135763184 0.569410330962263 0.998695816141938
"ENSG00000139971" "ENSG00000139971" "ARMH4" "14" 0.0636810302956037 3.17570340080905 0.323553763263536 0.569479749700257 0.998695816141938
"ENSG00000249102" "ENSG00000249102" "" "5" -0.118677808350277 0.441526535195433 0.32343555573311 0.569550279992254 0.998695816141938
"ENSG00000268061" "ENSG00000268061" "NAPA-AS1" "19" 0.329991108782804 -1.40112512068346 0.32326598193743 0.569651488526584 0.998695816141938
"ENSG00000167011" "ENSG00000167011" "NAT16" "7" 0.204556778145923 -0.882461651695862 0.323197337071678 0.569692468560886 0.998695816141938
"ENSG00000183765" "ENSG00000183765" "CHEK2" "22" -0.0700986308647625 3.64952041196001 0.322967740428059 0.569829576430895 0.998695816141938
"ENSG00000260912" "ENSG00000260912" "" "9" 0.118913380667269 0.843742231833147 0.322839204383227 0.569906362254147 0.998695816141938
"ENSG00000136026" "ENSG00000136026" "CKAP4" "12" -0.033791688417739 7.8328147086877 0.322748091569553 0.569960804155655 0.998695816141938
"ENSG00000111788" "ENSG00000111788" "" "12" 0.10187685812695 2.19760685356711 0.322678682765588 0.570002284257586 0.998695816141938
"ENSG00000155850" "ENSG00000155850" "SLC26A2" "5" 0.0409714327683939 6.18944363270109 0.322565672489787 0.570069834105856 0.998695816141938
"ENSG00000100316" "ENSG00000100316" "RPL3" "22" -0.0465501138353392 9.28813097236525 0.322558229173495 0.570074283762844 0.998695816141938
"ENSG00000101670" "ENSG00000101670" "LIPG" "18" -0.0671021700496867 4.57032104349781 0.322281468090056 0.570239781338003 0.998695816141938
"ENSG00000158402" "ENSG00000158402" "CDC25C" "5" -0.0437735966471344 5.15124359544632 0.322265814539076 0.570249144654698 0.998695816141938
"ENSG00000164743" "ENSG00000164743" "C8orf48" "8" 0.0942683974075196 2.08762761174431 0.322254983590559 0.570255623463008 0.998695816141938
"ENSG00000256061" "ENSG00000256061" "DNAAF4" "15" 0.15896166241359 -0.371968638757317 0.322151237475108 0.570317689144901 0.998695816141938
"ENSG00000261008" "ENSG00000261008" "LINC01572" "16" 0.169580907335369 -0.23789221913842 0.321799695301165 0.570528096077682 0.998695816141938
"ENSG00000148346" "ENSG00000148346" "LCN2" "9" -0.261266671959269 -0.736705139928833 0.321627627996998 0.570631138115591 0.998695816141938
"ENSG00000125746" "ENSG00000125746" "EML2" "19" -0.0454488626710081 4.97906715979254 0.321625293094353 0.570632536616196 0.998695816141938
"ENSG00000157833" "ENSG00000157833" "GAREM2" "2" 0.158682811763209 -0.236056030003658 0.321612433772954 0.570640238885718 0.998695816141938
"ENSG00000250846" "ENSG00000250846" "EPHA5-AS1" "4" -0.161345990104942 -0.546819801840308 0.321601665343403 0.57064668894303 0.998695816141938
"ENSG00000258199" "ENSG00000258199" "" "12" -0.134482554162291 1.87648794687122 0.321524679907206 0.570692805718506 0.998695816141938
"ENSG00000137338" "ENSG00000137338" "PGBD1" "6" 0.0370601014024209 5.49813329279174 0.321492201179734 0.570712263719033 0.998695816141938
"ENSG00000186866" "ENSG00000186866" "POFUT2" "21" -0.0382304528992677 5.84055118308899 0.321371748866955 0.570784438023356 0.998695816141938
"ENSG00000104419" "ENSG00000104419" "NDRG1" "8" 0.0536396744830717 8.149031868651 0.321351196808671 0.57079675447843 0.998695816141938
"ENSG00000264635" "ENSG00000264635" "" "18" -0.252943457135807 -1.76977849485401 0.321264098896004 0.570848956366788 0.998695816141938
"ENSG00000198707" "ENSG00000198707" "CEP290" "12" -0.229152175578642 4.86576717063291 0.32103139360882 0.570988473498509 0.998695816141938
"ENSG00000136381" "ENSG00000136381" "IREB2" "15" -0.0339252528911107 6.39557898316169 0.321009966202221 0.571001323536646 0.998695816141938
"ENSG00000264350" "ENSG00000264350" "SNRPGP2" "18" -0.231885854835022 -0.739560815699228 0.32093057935775 0.571048936848584 0.998695816141938
"ENSG00000278709" "ENSG00000278709" "NKILA" "20" -0.120573251862761 0.328705665810256 0.320851248808301 0.571096524168056 0.998695816141938
"ENSG00000128699" "ENSG00000128699" "ORMDL1" "2" 0.03809922179415 6.04474991324243 0.320795756177519 0.571129816663905 0.998695816141938
"ENSG00000177337" "ENSG00000177337" "DLGAP1-AS1" "18" -0.0766882155038253 2.77245247998189 0.320788647947693 0.571134081481724 0.998695816141938
"ENSG00000274849" "ENSG00000274849" "" "18" 0.184073960967362 -0.662964741571304 0.320747600922087 0.571158710224489 0.998695816141938
"ENSG00000172292" "ENSG00000172292" "CERS6" "2" 0.043340480502956 4.82084264483698 0.320585541051643 0.571255968564428 0.998695816141938
"ENSG00000137710" "ENSG00000137710" "RDX" "11" 0.0354504779798336 7.82608679683111 0.320540654238333 0.571282912602602 0.998695816141938
"ENSG00000166794" "ENSG00000166794" "PPIB" "15" -0.0416708028513288 6.5187078843271 0.320287345469575 0.571435012017226 0.998695816141938
"ENSG00000147082" "ENSG00000147082" "CCNB3" "X" -0.112731105004664 1.60838953747033 0.320259672793757 0.571451632904475 0.998695816141938
"ENSG00000108094" "ENSG00000108094" "CUL2" "10" 0.0337575550454325 6.93721588382934 0.320213703187537 0.571479245472179 0.998695816141938
"ENSG00000226763" "ENSG00000226763" "SRRM5" "19" -0.157029743478578 -0.42382736078133 0.320149311378398 0.571517928106328 0.998695816141938
"ENSG00000182749" "ENSG00000182749" "PAQR7" "1" -0.0526101638368146 3.94756754907553 0.320115252412969 0.571538390712268 0.998695816141938
"ENSG00000188321" "ENSG00000188321" "ZNF559" "19" 0.0430723377888849 4.73356389342051 0.319650827230509 0.571817560576374 0.998695816141938
"ENSG00000256238" "ENSG00000256238" "SUPT16HP1" "12" -0.095293898762397 1.45463175802524 0.319537337054054 0.571885821160691 0.998695816141938
"ENSG00000273374" "ENSG00000273374" "" "3" 0.161288344279658 -0.594628740864693 0.319509196845665 0.571902749039275 0.998695816141938
"ENSG00000073614" "ENSG00000073614" "KDM5A" "12" -0.0328574465849976 6.13312306503624 0.319359737285279 0.571992673650612 0.998695816141938
"ENSG00000111012" "ENSG00000111012" "CYP27B1" "12" -0.162979974310471 -0.193645602044188 0.319209651004072 0.572083003279536 0.998695816141938
"ENSG00000167625" "ENSG00000167625" "ZNF526" "19" 0.045578923421446 4.41288302170476 0.319181992284821 0.572099652773608 0.998695816141938
"ENSG00000158966" "ENSG00000158966" "CACHD1" "1" -0.0608560467487461 3.1799885492866 0.31899764127859 0.572210649363994 0.998695816141938
"ENSG00000176406" "ENSG00000176406" "RIMS2" "8" 0.0850808269655045 1.62614582635784 0.318877742981852 0.572282862086427 0.998695816141938
"ENSG00000231731" "ENSG00000231731" "" "2" 0.158933679999051 0.550320779347468 0.318866561054183 0.57228959768568 0.998695816141938
"ENSG00000164086" "ENSG00000164086" "DUSP7" "3" 0.0452079181009002 6.1077936715506 0.318753341020305 0.57235780621929 0.998695816141938
"ENSG00000280138" "ENSG00000280138" "" "12" 0.163349265423424 2.04436616763753 0.318509399443814 0.572504821241333 0.998695816141938
"ENSG00000184602" "ENSG00000184602" "SNN" "16" 0.0671066525211915 3.39737635338246 0.318457121060834 0.572536337245251 0.998695816141938
"ENSG00000162980" "ENSG00000162980" "ARL5A" "2" 0.0385474814590879 5.80690299761128 0.318414301098882 0.572562153784514 0.998695816141938
"ENSG00000146457" "ENSG00000146457" "WTAP" "6" 0.0367178608020015 6.25930814446349 0.318316306716349 0.57262124408999 0.998695816141938
"ENSG00000133466" "ENSG00000133466" "C1QTNF6" "22" -0.0774273321382301 2.7452158707947 0.318290566317746 0.572636767458133 0.998695816141938
"ENSG00000137269" "ENSG00000137269" "LRRC1" "6" -0.0434600627165017 4.45746503639121 0.318261252018941 0.572654447160808 0.998695816141938
"ENSG00000132801" "ENSG00000132801" "ZSWIM3" "20" -0.0872284091875997 2.79973308048972 0.318223935755714 0.572676954469114 0.998695816141938
"ENSG00000272398" "ENSG00000272398" "CD24" "6" 0.0987435692537935 1.51440024661628 0.318066348145683 0.572772022642869 0.998695816141938
"ENSG00000215548" "ENSG00000215548" "FRG1JP" "9" 0.130476692161698 1.00381119283151 0.317857143932319 0.572898277631644 0.998695816141938
"ENSG00000261061" "ENSG00000261061" "" "16" 0.0588173865123441 3.68471822372591 0.317855711404848 0.572899142352393 0.998695816141938
"ENSG00000198182" "ENSG00000198182" "ZNF607" "19" 0.0496498687827911 3.74636711967156 0.317793750546237 0.572936546424563 0.998695816141938
"ENSG00000118193" "ENSG00000118193" "KIF14" "1" 0.0695692306330643 7.11987463560708 0.317543337652737 0.573087762794613 0.998695816141938
"ENSG00000145040" "ENSG00000145040" "UCN2" "3" 0.058110758614359 3.15758833734302 0.317512296508055 0.573106513025321 0.998695816141938
"ENSG00000269906" "ENSG00000269906" "" "14" -0.101803098714492 0.877799288315364 0.317377016708127 0.573188242137128 0.998695816141938
"ENSG00000272842" "ENSG00000272842" "" "9" 0.255299930508003 -1.62569308786042 0.317284218770546 0.573244319158179 0.998695816141938
"ENSG00000162595" "ENSG00000162595" "DIRAS3" "1" -0.156543649920923 0.286467600597599 0.31719753132629 0.573296713418786 0.998695816141938
"ENSG00000133026" "ENSG00000133026" "MYH10" "17" -0.056596002823485 6.68150508961611 0.317004470305978 0.57341343421874 0.998695816141938
"ENSG00000142396" "ENSG00000142396" "ERVK3-1" "19" -0.0539429075060506 4.07476531151136 0.31699328430413 0.573420198484449 0.998695816141938
"ENSG00000160055" "ENSG00000160055" "TMEM234" "1" -0.0567015496412133 3.47758649261903 0.31692706867417 0.57346024283033 0.998695816141938
"ENSG00000088367" "ENSG00000088367" "EPB41L1" "20" -0.0451261738731764 4.9716266404162 0.316760896372598 0.573560760908644 0.998695816141938
"ENSG00000173744" "ENSG00000173744" "AGFG1" "2" -0.0339839857324452 6.58308918808342 0.316682253934229 0.573608344037619 0.998695816141938
"ENSG00000241975" "ENSG00000241975" "ELOCP19" "1" 0.169874035189987 -0.390613653386538 0.316665366034862 0.573618563187776 0.998695816141938
"ENSG00000229944" "ENSG00000229944" "EIF4EP2" "17" -0.22299751521513 -1.40753089367009 0.316527766684316 0.57370184022812 0.998695816141938
"ENSG00000105221" "ENSG00000105221" "AKT2" "19" 0.0383048703595952 7.44556780323009 0.3164240362784 0.573764635067419 0.998695816141938
"ENSG00000167941" "ENSG00000167941" "SOST" "17" 0.189828224561723 -0.758945694503467 0.316310689398685 0.573833266884912 0.998695816141938
"ENSG00000151694" "ENSG00000151694" "ADAM17" "2" -0.0441336548030112 5.36802621492251 0.316297088598513 0.573841503290851 0.998695816141938
"ENSG00000113595" "ENSG00000113595" "TRIM23" "5" 0.0470252821667607 5.08397686177404 0.316282803298815 0.573850154468682 0.998695816141938
"ENSG00000087995" "ENSG00000087995" "METTL2A" "17" -0.0443524249750033 4.73404715415868 0.316168590979266 0.57391933070073 0.998695816141938
"ENSG00000198087" "ENSG00000198087" "CD2AP" "6" 0.0529333484087514 7.53549258721262 0.316006329131199 0.574017637902647 0.998695816141938
"ENSG00000166979" "ENSG00000166979" "EVA1C" "21" -0.104176961033798 2.06910278582448 0.316000685280589 0.574021057857196 0.998695816141938
"ENSG00000239213" "ENSG00000239213" "NCK1-DT" "3" 0.161383685388956 0.238927985424509 0.315959636111056 0.574045933270973 0.998695816141938
"ENSG00000003402" "ENSG00000003402" "CFLAR" "2" 0.0446165734935654 5.9405103528519 0.315942931701981 0.574056056595769 0.998695816141938
"ENSG00000103067" "ENSG00000103067" "ESRP2" "16" -0.0780178617506134 2.43849281273266 0.315799860020745 0.574142776341929 0.998695816141938
"ENSG00000173889" "ENSG00000173889" "PHC3" "3" 0.0447764877558882 5.90394371643564 0.315630461183726 0.574245487139229 0.998695816141938
"ENSG00000177302" "ENSG00000177302" "TOP3A" "17" -0.0396014212281734 6.54513811498018 0.315617676799282 0.574253240106219 0.998695816141938
"ENSG00000040487" "ENSG00000040487" "SLC66A1" "1" 0.0461697865479496 4.78724934011165 0.315592460198753 0.574268533076694 0.998695816141938
"ENSG00000164008" "ENSG00000164008" "C1orf50" "1" 0.052547695380861 3.29236245223538 0.315471718111754 0.574341769994309 0.998695816141938
"ENSG00000168781" "ENSG00000168781" "PPIP5K1" "15" -0.0479843509477543 4.16639715550279 0.315412695735033 0.574377577119443 0.998695816141938
"ENSG00000204380" "ENSG00000204380" "PKP4-AS1" "2" -0.246224166105694 -1.10423526902664 0.315395452639819 0.574388038825614 0.998695816141938
"ENSG00000198964" "ENSG00000198964" "SGMS1" "10" -0.0347146985367571 5.9721133504738 0.315358373971114 0.574410536416913 0.998695816141938
"ENSG00000254198" "ENSG00000254198" "" "8" -0.104947313633787 1.23067404486741 0.315307103423796 0.574441647838382 0.998695816141938
"ENSG00000171757" "ENSG00000171757" "LRRC34" "3" -0.076506276927865 1.75744843791451 0.315200124924086 0.574506574052717 0.998695816141938
"ENSG00000116584" "ENSG00000116584" "ARHGEF2" "1" -0.0360223781250985 7.24591000254813 0.315163248308855 0.574528958160931 0.998695816141938
"ENSG00000173011" "ENSG00000173011" "TADA2B" "4" 0.037909057226947 5.32237132727111 0.315010321855262 0.574621802914211 0.998695816141938
"ENSG00000277449" "ENSG00000277449" "CEBPB-AS1" "20" 0.131985134842221 0.500510289574816 0.314893546095645 0.574692719804894 0.998695816141938
"ENSG00000128573" "ENSG00000128573" "FOXP2" "7" 0.0913865923697859 2.12026743463257 0.314880029769969 0.574700929266891 0.998695816141938
"ENSG00000258424" "ENSG00000258424" "" "14" 0.163569233440533 0.184557235965933 0.31482632820253 0.574733548480588 0.998695816141938
"ENSG00000173157" "ENSG00000173157" "ADAMTS20" "12" -0.30107040552536 -1.8672627521731 0.314815153755013 0.574740336483223 0.998695816141938
"ENSG00000248890" "ENSG00000248890" "HHIP-AS1" "4" 0.0693524289323873 2.50285149810607 0.314759182928742 0.574774338768681 0.998695816141938
"ENSG00000010361" "ENSG00000010361" "FUZ" "19" 0.0847159537917169 2.20525180426636 0.314686733025979 0.574818357998479 0.998695816141938
"ENSG00000251595" "ENSG00000251595" "ABCA11P" "4" 0.0891510222913525 1.65485583529673 0.314657582182815 0.574836071394693 0.998695816141938
"ENSG00000147457" "ENSG00000147457" "CHMP7" "8" -0.0346738990860392 6.17107170267232 0.314599971198337 0.574871081657547 0.998695816141938
"ENSG00000261971" "ENSG00000261971" "MMP25-AS1" "16" 0.160725710996381 0.643252668521996 0.314550190129669 0.574901337065461 0.998695816141938
"ENSG00000198929" "ENSG00000198929" "NOS1AP" "1" -0.0750676103186632 2.12443271246155 0.314216128744741 0.575104450799065 0.998695816141938
"ENSG00000223984" "ENSG00000223984" "HNRNPRP1" "10" -0.22724331201803 -1.27060600498085 0.31416718269829 0.575134222559086 0.998695816141938
"ENSG00000122783" "ENSG00000122783" "CYREN" "7" -0.0558527659171575 5.01827800906688 0.314061015878238 0.575198809713663 0.998695816141938
"ENSG00000266993" "ENSG00000266993" "" "1" 0.204280961686801 -0.926316485983577 0.313982942518797 0.575246315214859 0.998695816141938
"ENSG00000111664" "ENSG00000111664" "GNB3" "12" -0.186232168000503 -0.0267446010476814 0.313931984968987 0.575277325674316 0.998695816141938
"ENSG00000149380" "ENSG00000149380" "P4HA3" "11" -0.168148868986796 -0.13483549715599 0.313848972939251 0.575327850122289 0.998695816141938
"ENSG00000240356" "ENSG00000240356" "RPL23AP7" "2" -0.109691764682292 1.11937160825226 0.313750480011573 0.575387808253647 0.998695816141938
"ENSG00000186130" "ENSG00000186130" "ZBTB6" "9" 0.0430903132871539 4.56895585040412 0.313653793096888 0.57544667899131 0.998695816141938
"ENSG00000182552" "ENSG00000182552" "RWDD4" "4" 0.0479960194660337 3.92806369279229 0.313435410719253 0.575579691552114 0.998695816141938
"ENSG00000131467" "ENSG00000131467" "PSME3" "17" -0.0447033405753909 8.39065600682596 0.313383070629165 0.575611579948627 0.998695816141938
"ENSG00000229666" "ENSG00000229666" "MAST4-AS1" "5" 0.160096658792662 -0.629646524703752 0.313345620867106 0.575634398503418 0.998695816141938
"ENSG00000148288" "ENSG00000148288" "GBGT1" "9" -0.125911210010608 0.947063991713448 0.313221780722323 0.575709868430095 0.998695816141938
"ENSG00000180263" "ENSG00000180263" "FGD6" "12" 0.038382334645725 5.4178828416942 0.313094257216624 0.57578760352686 0.998695816141938
"ENSG00000237975" "ENSG00000237975" "FLG-AS1" "1" 0.093888755013985 3.35793807822265 0.312695909145212 0.576030560371506 0.998695816141938
"ENSG00000223912" "ENSG00000223912" "EEF1A1P36" "6" -0.292590161498382 -1.60378787497033 0.312626009584424 0.576073213827026 0.998695816141938
"ENSG00000225206" "ENSG00000225206" "MIR137HG" "1" -0.108516298911318 2.64198190929699 0.312616635688896 0.576078934353754 0.998695816141938
"ENSG00000137074" "ENSG00000137074" "APTX" "9" -0.0381268980593341 5.85867331013374 0.312331727480789 0.576252856571685 0.998695816141938
"ENSG00000066135" "ENSG00000066135" "KDM4A" "1" -0.0345454104859317 5.83709888190426 0.312233559104167 0.576312807572697 0.998695816141938
"ENSG00000175106" "ENSG00000175106" "TVP23C" "17" 0.0939057320521924 2.28630215033066 0.312121214214017 0.576381431285826 0.998695816141938
"ENSG00000234869" "ENSG00000234869" "" "22" 0.240524655681512 -1.43647744142576 0.31199547025075 0.57645825878676 0.998695816141938
"ENSG00000213888" "ENSG00000213888" "LINC01521" "22" 0.199676188057051 -0.566917025483845 0.311790730842264 0.576583394682637 0.998695816141938
"ENSG00000116750" "ENSG00000116750" "UCHL5" "1" 0.0337435467509237 6.37331990659432 0.311787328584137 0.576585474584209 0.998695816141938
"ENSG00000163683" "ENSG00000163683" "SMIM14" "4" -0.0610167976309995 4.14093450598455 0.311682581183716 0.576649517070611 0.998695816141938
"ENSG00000059588" "ENSG00000059588" "TARBP1" "1" 0.0592656864430334 5.75833400477804 0.311674762178185 0.576654298171194 0.998695816141938
"ENSG00000072133" "ENSG00000072133" "RPS6KA6" "X" 0.105467620624199 1.14838559527288 0.311637885822254 0.576676848079559 0.998695816141938
"ENSG00000108439" "ENSG00000108439" "PNPO" "17" -0.0472180759747387 4.54064459774075 0.311514934499184 0.576752045515518 0.998695816141938
"ENSG00000245648" "ENSG00000245648" "KLRK1-AS1" "12" -0.175100655194712 -0.369825543978562 0.311469652231403 0.576779745204299 0.998695816141938
"ENSG00000197646" "ENSG00000197646" "PDCD1LG2" "9" -0.058648068474215 2.89279113097284 0.311343492881848 0.576856932272332 0.998695816141938
"ENSG00000175463" "ENSG00000175463" "TBC1D10C" "11" 0.377000338236321 -1.9040027073347 0.311331482303277 0.576864281677828 0.998695816141938
"ENSG00000125629" "ENSG00000125629" "INSIG2" "2" 0.0491640586691698 5.72685021980487 0.311167393345929 0.576964708144116 0.998695816141938
"ENSG00000136449" "ENSG00000136449" "MYCBPAP" "17" -0.197198851145317 -0.463904663043674 0.311130454235272 0.576987320573278 0.998695816141938
"ENSG00000166311" "ENSG00000166311" "SMPD1" "11" 0.0363932027961846 5.89013795605932 0.31108378591707 0.577015891293508 0.998695816141938
"ENSG00000171067" "ENSG00000171067" "C11orf24" "11" -0.0330538434834574 6.52884401787041 0.310970417906558 0.577085307807386 0.998695816141938
"ENSG00000153922" "ENSG00000153922" "CHD1" "5" 0.0564524269247905 6.96081737138129 0.310787310963741 0.577197461298583 0.998695816141938
"ENSG00000213619" "ENSG00000213619" "NDUFS3" "11" 0.0373301652854552 6.23688090155666 0.310574829269452 0.577327661201677 0.998695816141938
"ENSG00000215039" "ENSG00000215039" "CD27-AS1" "12" 0.0536628306990615 3.45090769808925 0.310567434892943 0.577332193217517 0.998695816141938
"ENSG00000070388" "ENSG00000070388" "FGF22" "19" -0.237388872438354 -1.39851551837395 0.310485787427121 0.577382239678032 0.998695816141938
"ENSG00000160145" "ENSG00000160145" "KALRN" "3" 0.120125243463188 0.415778738838314 0.310414245170818 0.577426099159366 0.998695816141938
"ENSG00000025772" "ENSG00000025772" "TOMM34" "20" -0.0395463941939845 7.56367360707217 0.310356603672776 0.577461441501567 0.998695816141938
"ENSG00000117262" "ENSG00000117262" "GPR89A" "1" 0.0684483759464375 2.64488402758159 0.310186475541324 0.577565779048976 0.998695816141938
"ENSG00000140577" "ENSG00000140577" "CRTC3" "15" -0.0450707576523618 5.00903303052198 0.310162002159831 0.577580791365175 0.998695816141938
"ENSG00000269293" "ENSG00000269293" "ZSCAN16-AS1" "6" 0.0717004944474534 2.92772306920512 0.310108116707898 0.577613848194187 0.998695816141938
"ENSG00000215447" "ENSG00000215447" NA NA 0.0543983992286805 3.65923529371533 0.310063420942328 0.577641270328898 0.998695816141938
"ENSG00000185798" "ENSG00000185798" "WDR53" "3" 0.0405405919681569 4.32719160873656 0.310010044615999 0.577674021629354 0.998695816141938
"ENSG00000260910" "ENSG00000260910" "LINC00565" "13" -0.123853441573377 0.238602762861799 0.309762931248811 0.577825696627788 0.998695816141938
"ENSG00000237021" "ENSG00000237021" NA NA -0.206786247915547 -1.3015851871469 0.309728411652934 0.577846890617921 0.998695816141938
"ENSG00000124615" "ENSG00000124615" "MOCS1" "6" -0.0658785416400179 4.40726396440622 0.309605515458777 0.577922357731171 0.998695816141938
"ENSG00000255450" "ENSG00000255450" "" "11" 0.178398112024359 -0.976128097192316 0.309344625598257 0.578082627933556 0.998695816141938
"ENSG00000242588" "ENSG00000242588" "" "7" -0.159470425583673 -0.206930818342243 0.309256113030298 0.578137023194807 0.998695816141938
"ENSG00000129518" "ENSG00000129518" "EAPP" "14" 0.0517562489309393 5.0724508731009 0.308940359036919 0.57833115238493 0.998695816141938
"ENSG00000006740" "ENSG00000006740" "ARHGAP44" "17" 0.166828012708838 -0.629889659882414 0.308732585799751 0.578458964611379 0.998695816141938
"ENSG00000138867" "ENSG00000138867" "GUCD1" "22" -0.0376556517690253 6.72182648535101 0.308685782565572 0.5784877635053 0.998695816141938
"ENSG00000231187" "ENSG00000231187" "" "10" 0.297332559355725 -1.58336426929495 0.308672827467149 0.578495735521386 0.998695816141938
"ENSG00000081307" "ENSG00000081307" "UBA5" "3" 0.0415977281506511 5.28756847148483 0.308660926897301 0.578503058818406 0.998695816141938
"ENSG00000229728" "ENSG00000229728" "" "20" 0.221604743536313 -1.39009021887152 0.308449346720677 0.578633290534068 0.998695816141938
"ENSG00000168216" "ENSG00000168216" "LMBRD1" "6" 0.0434777806180889 4.59951116437867 0.308302257010689 0.578723861554512 0.998695816141938
"ENSG00000020256" "ENSG00000020256" "ZFP64" "20" 0.0468810015754592 4.12075290984205 0.308138552499472 0.578824696441134 0.998695816141938
"ENSG00000173542" "ENSG00000173542" "MOB1B" "4" 0.0495526869082821 6.04123177281584 0.30811762129963 0.578837591679737 0.998695816141938
"ENSG00000149927" "ENSG00000149927" "DOC2A" "16" 0.18341257713564 1.14417300388092 0.308091564994559 0.5788536451803 0.998695816141938
"ENSG00000176463" "ENSG00000176463" "SLCO3A1" "15" -0.0455454497074873 4.86362448826466 0.308064627601283 0.578870242460014 0.998695816141938
"ENSG00000277566" "ENSG00000277566" "" "12" -0.319311498658365 -1.63446792099094 0.307859841430339 0.578996451021976 0.998695816141938
"ENSG00000251604" "ENSG00000251604" "LINC01385" "5" -0.202224149727112 -1.1046072567611 0.307815922272998 0.579023525300184 0.998695816141938
"ENSG00000240695" "ENSG00000240695" "" "3" -0.210353620819208 -1.50210097234199 0.307801458435499 0.579032442189038 0.998695816141938
"ENSG00000183161" "ENSG00000183161" "FANCF" "11" -0.053530199282274 3.38222892446374 0.307715432342026 0.579085482539098 0.998695816141938
"ENSG00000172260" "ENSG00000172260" "NEGR1" "1" 0.0487110843921815 4.44486628021469 0.307684096316384 0.579104805525277 0.998695816141938
"ENSG00000163877" "ENSG00000163877" "SNIP1" "1" 0.0419794700812 4.91943873831202 0.307621490317075 0.579143414621186 0.998695816141938
"ENSG00000137944" "ENSG00000137944" "KYAT3" "1" 0.043265372717861 5.29568480116722 0.307482613711034 0.579229078112299 0.998695816141938
"ENSG00000184156" "ENSG00000184156" "KCNQ3" "8" 0.146125012670182 0.628508105874751 0.307375246455184 0.57929532297593 0.998695816141938
"ENSG00000196081" "ENSG00000196081" "ZNF724" "19" 0.0619745505422385 3.43813494057572 0.307337600053337 0.579318554130459 0.998695816141938
"ENSG00000141682" "ENSG00000141682" "PMAIP1" "18" 0.0528175684913259 6.62033379221485 0.307190996580813 0.579409039149385 0.998695816141938
